name,city,address,rating,reviews_count,cuisine,price_range,tripadvisor_url
(34 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d33238153-Reviews-Huqqabaz_Kuwait-Salmiya_Hawalli_Governorate.html#REVIEWS
(227 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d8487180-Reviews-Jamawar_Indian_Restuarant-Salmiya_Hawalli_Governorate.html#REVIEWS
(181 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d2323734-Reviews-Al_Diwan_Restaurant-Salmiya_Hawalli_Governorate.html#REVIEWS
(154 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d5283408-Reviews-Peacock_Chinese_Restaurant-Salmiya_Hawalli_Governorate.html#REVIEWS
(161 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d2323706-Reviews-Ayam_Zaman_Lebanese_Restaurant-Salmiya_Hawalli_Governorate.html#REVIEWS
(331 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d11915794-Reviews-Babel-Salmiya_Hawalli_Governorate.html#REVIEWS
(210 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d2323712-Reviews-Tang_Chao_Chinese_Restaurant-Salmiya_Hawalli_Governorate.html#REVIEWS
(244 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d8870691-Reviews-Dar_Hamad-Salmiya_Hawalli_Governorate.html#REVIEWS
(33 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d12086502-Reviews-Asha_s-Salmiya_Hawalli_Governorate.html#REVIEWS
(9 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d17178292-Reviews-Fish_Market-Salmiya_Hawalli_Governorate.html#REVIEWS
(2 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d34145073-Reviews-Olla_Restaurant-Salmiya_Hawalli_Governorate.html#REVIEWS
(17 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d13384260-Reviews-Al_Sultan_Brahim-Salmiya_Hawalli_Governorate.html#REVIEWS
(168 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d3958958-Reviews-Mughal_Mahal_Salmiya_Elite-Salmiya_Hawalli_Governorate.html#REVIEWS
(10 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d27128114-Reviews-Misk-Salmiya_Hawalli_Governorate.html#REVIEWS
(35 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d12667675-Reviews-Dampa_Feast_Salmiya-Salmiya_Hawalli_Governorate.html#REVIEWS
(64 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d8575123-Reviews-Sabaidee_Thai_Cuisine-Salmiya_Hawalli_Governorate.html#REVIEWS
(130 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d4154227-Reviews-Sakura_Holiday_Inn_Salmiya-Salmiya_Hawalli_Governorate.html#REVIEWS
(172 reviews),Salmiya,,,0,,,https://www.tripadvisor.com/Restaurant_Review-g488160-d2323827-Reviews-Rib_Eye_Steak_House_at_Holiday_Inn-Salmiya_Hawalli_Governorate.html#REVIEWS
